0.137521803	0.137521803	0.137521803	0.164255329	0.097233549	0.137521803	0.137521803	0.067272311	0.143368354	0.137521803	0.190774984	0.137521803	0.190774984	0.353736614	0.068748103	0.126105115	0.126105115	0.137521803	0.137521803	0.137521803	1	0.137521803	0.280408705	0.121186735	0.137521803	0.095462915	0.04087216	0.137521803	0.074972082	0.153234461	0.081759538	0.137521803	0.449323322	0.126105115	0.11563621	0.114907107	0.153234461	0.280408705	0.137521803
0.252257185	0.252257185	0.252257185	0.126105115	0.178356164	0.252257185	0.252257185	0.028898291	0.106036405	0.252257185	0.442931295	0.252257185	0.14997208	0.081759538	0.126105115	0.231315476	0.231315476	0.252257185	0.252257185	0.252257185	0.137521803	1	0.212112291	0.11660106	0.252257185	0.090417667	0.074972082	0.252257185	0.137521803	0.11563621	0.14997208	0.252257185	0.212112291	0.231315476	0.212112291	0.054167796	0.11563621	0.212112291	0.252257185
0.212112291	0.212112291	0.212112291	0.260820178	0.14997208	0.212112291	0.212112291	0.108157684	0.369813834	0.212112291	0.126105115	0.212112291	0.302724603	0.068748103	0.106036405	0.194503302	0.194503302	0.212112291	0.212112291	0.212112291	0.280408705	0.212112291	1	0.133310628	0.212112291	0.104170559	0.297861161	0.212112291	0.11563621	0.097233549	0.483861211	0.212112291	0.178356164	0.194503302	0.178356164	0.093821282	0.24343814	0.718923851	0.212112291
0.007221884	0.007221884	0.007221884	0.114084918	0.005106168	0.007221884	0.007221884	0.000827331	0.17005662	0.11660106	0.087722232	0.11660106	0.129696371	0.061045582	0.040297673	0.006622342	0.006622342	0.007221884	0.007221884	0.007221884	0.121186735	0.11660106	0.133310628	1	0.007221884	0.206255588	0.144549505	0.007221884	0.081944706	0.038093621	0.045930997	0.007221884	0.06958284	0.006622342	0.06958284	0.091940736	0.108037952	0.133310628	0.007221884
0.252257185	0.252257185	0.252257185	0.126105115	0.178356164	0.252257185	0.252257185	0.028898291	0.106036405	0.252257185	0.14997208	0.252257185	0.14997208	0.081759538	0.126105115	0.231315476	0.231315476	0.252257185	0.252257185	0.252257185	0.137521803	0.252257185	0.212112291	0.007221884	1	0.001276067	0.074972082	0.252257185	0.137521803	0.11563621	0.14997208	0.252257185	0.212112291	0.231315476	0.212112291	1.42E-07	0.11563621	0.212112291	0.252257185
0.001276067	0.001276067	0.001276067	0.119809519	0.000902231	0.001276067	0.001276067	0.087521478	0.16234389	0.001276067	0.135921879	0.090417667	0.169810175	0.119781654	0.030392011	0.001170131	0.001170131	0.001276067	0.001276067	0.001276067	0.095462915	0.090417667	0.104170559	0.206255588	0.001276067	1	0.092574265	0.001276067	0.032258258	0.141954976	0.068275141	0.001276067	0.052602557	0.001170131	0.052602557	0.158223833	0.170331028	0.052602557	0.001276067
0.074972082	0.074972082	0.074972082	0.243780044	0.053008334	0.074972082	0.074972082	0.083039164	0.216493112	0.074972082	0.199666832	0.269900706	0.199666832	0.130976832	0.037479064	0.068748103	0.068748103	0.074972082	0.074972082	0.074972082	0.04087216	0.074972082	0.297861161	0.144549505	0.074972082	0.092574265	1	0.074972082	0.185609273	0.034367653	0.362413503	0.074972082	0.063040821	0.068748103	0.419085921	0.097902289	0.229271625	0.297861161	0.074972082
0.252257185	0.252257185	0.252257185	0.126105115	0.178356164	0.252257185	0.252257185	0.028898291	0.106036405	0.252257185	0.14997208	0.252257185	0.14997208	0.081759538	0.126105115	0.231315476	0.231315476	0.252257185	0.252257185	0.252257185	0.137521803	0.252257185	0.212112291	0.007221884	0.252257185	0.001276067	0.074972082	1	0.137521803	0.11563621	0.14997208	0.252257185	0.212112291	0.231315476	0.212112291	1.42E-07	0.11563621	0.212112291	0.252257185
0.137521803	0.137521803	0.137521803	0.164255329	0.226315928	0.137521803	0.137521803	0.067272311	0.231000039	0.137521803	0.302719079	0.137521803	0.190774984	0.119152117	0.164255329	0.126105115	0.126105115	0.137521803	0.137521803	0.411036892	0.074972082	0.137521803	0.11563621	0.081944706	0.137521803	0.032258258	0.185609273	0.137521803	1	0.063040821	0.190774984	0.137521803	0.11563621	0.126105115	0.11563621	0.038302406	0.245686241	0.11563621	0.137521803
0.11563621	0.11563621	0.11563621	0.229332495	0.081759538	0.11563621	0.11563621	0.059166496	0.048607725	0.11563621	0.264565554	0.11563621	0.264565554	0.037479064	0.057807343	0.106036405	0.106036405	0.11563621	0.11563621	0.11563621	0.153234461	0.11563621	0.097233549	0.038093621	0.11563621	0.141954976	0.034367653	0.11563621	0.063040821	1	0.165425541	0.11563621	0.24343814	0.106036405	0.097233549	0.085646693	0.053008334	0.097233549	0.11563621
0.14997208	0.14997208	0.14997208	0.282419825	0.106036405	0.14997208	0.14997208	0.128074243	0.24870629	0.14997208	0.206036405	0.14997208	0.206036405	0.128518021	0.074972082	0.137521803	0.137521803	0.14997208	0.14997208	0.14997208	0.081759538	0.14997208	0.483861211	0.045930997	0.14997208	0.068275141	0.362413503	0.14997208	0.190774984	0.165425541	1	0.14997208	0.126105115	0.137521803	0.126105115	0.081893923	0.264565554	0.483861211	0.14997208
0.252257185	1	0.252257185	0.126105115	0.525161808	1	0.252257185	0.028898291	0.106036405	0.252257185	0.14997208	0.252257185	0.14997208	0.081759538	0.126105115	0.231315476	0.770069559	0.252257185	0.252257185	0.252257185	0.137521803	0.252257185	0.212112291	0.007221884	0.252257185	0.001276067	0.074972082	0.252257185	0.137521803	0.11563621	0.14997208	1	0.212112291	0.231315476	0.212112291	1.42E-07	0.11563621	0.212112291	0.252257185
0.212112291	0.212112291	0.212112291	0.260820178	0.14997208	0.212112291	0.212112291	0.108157684	0.089161483	0.212112291	0.302724603	0.212112291	0.302724603	0.068748103	0.106036405	0.517089279	0.194503302	0.212112291	0.212112291	0.212112291	0.449323322	0.212112291	0.178356164	0.06958284	0.212112291	0.052602557	0.063040821	0.212112291	0.11563621	0.24343814	0.126105115	0.212112291	1	0.194503302	0.178356164	0.062547557	0.24343814	0.445445624	0.212112291
0.231315476	0.231315476	0.231315476	0.11563621	0.163549518	0.231315476	0.231315476	0.026499233	0.097233549	0.231315476	0.137521803	0.231315476	0.137521803	0.074972082	0.11563621	0.212112291	0.212112291	0.231315476	0.231315476	0.231315476	0.126105115	0.231315476	0.194503302	0.006622342	0.231315476	0.001170131	0.068748103	0.231315476	0.126105115	0.106036405	0.137521803	0.231315476	0.194503302	1	0.194503302	1.31E-07	0.106036405	0.194503302	0.231315476
0.212112291	0.212112291	0.212112291	0.106036405	0.14997208	0.212112291	0.212112291	0.024299339	0.089161483	0.212112291	0.126105115	0.212112291	0.126105115	0.189771883	0.106036405	0.194503302	0.194503302	0.212112291	0.212112291	0.212112291	0.11563621	0.212112291	0.178356164	0.06958284	0.212112291	0.052602557	0.419085921	0.212112291	0.11563621	0.097233549	0.126105115	0.212112291	0.178356164	0.194503302	1	0.031273836	0.097233549	0.178356164	0.212112291
1.42E-07	1.42E-07	1.42E-07	0.072223644	1.01E-07	1.42E-07	0.054167796	0.063738919	0.163321877	1.42E-07	0.12284087	0.054167796	0.102367393	0.057907721	0.01805596	0.038302451	1.31E-07	1.42E-07	1.42E-07	1.42E-07	0.114907107	0.054167796	0.093821282	0.091940736	1.42E-07	0.158223833	0.097902289	1.42E-07	0.038302406	0.085646693	0.081893923	1.42E-07	0.062547557	1.31E-07	0.031273836	1	0.085646693	0.062547557	1.42E-07
0.11563621	0.11563621	0.11563621	0.229332495	0.081759538	0.11563621	0.35888124	0.200147862	0.281986682	0.11563621	0.366634218	0.11563621	0.366634218	0.171329929	0.142534582	0.106036405	0.106036405	0.11563621	0.11563621	0.11563621	0.153234461	0.11563621	0.24343814	0.108037952	0.11563621	0.170331028	0.229271625	0.11563621	0.245686241	0.053008334	0.264565554	0.11563621	0.24343814	0.106036405	0.097233549	0.085646693	1	0.393125664	0.11563621
0.212112291	0.212112291	0.212112291	0.260820178	0.14997208	0.212112291	0.212112291	0.108157684	0.227890764	0.212112291	0.126105115	0.212112291	0.302724603	0.068748103	0.106036405	0.194503302	0.194503302	0.212112291	0.212112291	0.212112291	0.280408705	0.212112291	0.718923851	0.133310628	0.212112291	0.052602557	0.297861161	0.212112291	0.11563621	0.097233549	0.483861211	0.212112291	0.445445624	0.194503302	0.178356164	0.062547557	0.393125664	1	0.212112291
0.252257185	0.252257185	0.252257185	0.126105115	0.178356164	0.252257185	0.252257185	0.028898291	0.106036405	0.252257185	0.14997208	0.252257185	0.14997208	0.081759538	0.126105115	0.231315476	0.231315476	0.252257185	0.252257185	0.252257185	0.137521803	0.252257185	0.212112291	0.007221884	0.252257185	0.001276067	0.074972082	0.252257185	0.137521803	0.11563621	0.14997208	0.252257185	0.212112291	0.231315476	0.212112291	1.42E-07	0.11563621	0.212112291	1
